"currency","identifier","row","year","mean_ichange_proportional","lower_ichange_proportional","upper_ichange_proportional","k"
"abundance","bbs_rtrg_10_7",27,1995,-0.0143657685865477,-0.0164004255327999,-0.0115654813505035,5
"abundance","bbs_rtrg_10_7",28,1996,-0.0129294570838227,-0.0150443555007435,-0.0099366572662887,5
"abundance","bbs_rtrg_10_7",29,1998,-0.0220137057158044,-0.0266026997944527,-0.0159177006731757,5
"abundance","bbs_rtrg_10_7",30,1999,-0.00961797681389217,-0.0119678664193509,-0.00638788946563586,5
"abundance","bbs_rtrg_10_7",31,2000,-0.00897752516326659,-0.011332328790677,-0.00576506162310297,5
"abundance","bbs_rtrg_10_7",32,2001,-0.00862787816072289,-0.0110247334854891,-0.0055585586399291,5
"abundance","bbs_rtrg_10_7",33,2002,-0.00858853348628255,-0.0110112965929178,-0.00601298860939167,5
"abundance","bbs_rtrg_10_7",34,2003,-0.00886199770611811,-0.0112489637733198,-0.00667903803819414,5
"abundance","bbs_rtrg_10_7",35,2004,-0.00943366222431193,-0.0117086303002937,-0.00761300367972196,5
"abundance","bbs_rtrg_10_7",36,2006,-0.021496670407641,-0.0254009589277527,-0.0178697288761928,5
"abundance","bbs_rtrg_10_7",37,2007,-0.0126217991539421,-0.014623785733733,-0.0105777059400727,5
"abundance","bbs_rtrg_10_7",38,2009,-0.0293992687147084,-0.034822820435975,-0.024416039035497,5
"abundance","bbs_rtrg_10_7",39,2010,-0.0171425634245258,-0.0205786876817397,-0.0141921754671219,5
"abundance","bbs_rtrg_10_7",40,2011,-0.0187076207540234,-0.0225560990988466,-0.0153339440604785,5
"abundance","bbs_rtrg_10_7",41,2012,-0.0201851153030063,-0.0245349772349401,-0.0164056854025504,5
"abundance","bbs_rtrg_10_7",42,2013,-0.0215059800899591,-0.0264635025228483,-0.0173763225696275,5
"abundance","bbs_rtrg_10_7",43,2014,-0.022614612120915,-0.0281280195755776,-0.0181995341186875,5
"abundance","bbs_rtrg_10_7",44,2015,-0.0234736183998945,-0.029385805671725,-0.0188428455606844,5
"abundance","bbs_rtrg_10_7",45,2016,-0.0240686368180804,-0.0301821302189832,-0.0192916041423444,5
"abundance","bbs_rtrg_10_7",46,2017,-0.0244132304932958,-0.0306407133880273,-0.0195530056413923,5
"abundance","bbs_rtrg_10_7",47,2018,-0.0245538657017676,-0.0308270356667075,-0.019659747616209,5
"scaled_energy","bbs_rtrg_10_7",2,1968,0.020245523985892,0.0163185722809826,0.0251418952294299,5
"scaled_energy","bbs_rtrg_10_7",3,1969,0.0199465839682948,0.0160469210625713,0.0248195731079995,5
"scaled_energy","bbs_rtrg_10_7",4,1970,0.0192045738511496,0.0153731710570436,0.024018800812193,5
"scaled_energy","bbs_rtrg_10_7",5,1971,0.0179032157891314,0.0141926153833574,0.0226174611660717,5
"scaled_energy","bbs_rtrg_10_7",6,1972,0.0159906965949606,0.0124593847354151,0.0204529154296094,5
"scaled_energy","bbs_rtrg_10_7",7,1973,0.0134712223328974,0.0102255510016078,0.0175469075555853,5
"scaled_energy","bbs_rtrg_10_7",8,1974,0.0103960970445425,0.00741671125862699,0.0140065307212996,5
"scaled_energy","bbs_rtrg_10_7",9,1975,0.00685446223430656,0.0041266169721421,0.00995640202164291,5
"scaled_energy","bbs_rtrg_10_7",10,1976,0.00296393915853588,0.000518136342130649,0.00564674422978476,5
"scaled_energy","bbs_rtrg_10_7",11,1977,-0.00113853659378792,-0.0034662868559329,0.00110244786029664,5
"scaled_energy","bbs_rtrg_10_7",12,1978,-0.00530539913658768,-0.00720156108937279,-0.00332299235625148,5
"scaled_energy","bbs_rtrg_10_7",13,1980,-0.0225197811810374,-0.0260721633974544,-0.0185305122527744,5
"scaled_energy","bbs_rtrg_10_7",14,1981,-0.0168797870949364,-0.0188992835727048,-0.0144760798542624,5
"scaled_energy","bbs_rtrg_10_7",15,1982,-0.0201506422076432,-0.0223362388526623,-0.017665566282412,5
"scaled_energy","bbs_rtrg_10_7",16,1983,-0.022969149999144,-0.0251880940949451,-0.0203094677265195,5
"scaled_energy","bbs_rtrg_10_7",17,1984,-0.0252553995085889,-0.0276574942737,-0.022446724398209,5
"scaled_energy","bbs_rtrg_10_7",18,1985,-0.0269538760828705,-0.0294451881860524,-0.0240980203576536,5
"scaled_energy","bbs_rtrg_10_7",19,1987,-0.0557237018917509,-0.0604064993191068,-0.0504225842365837,5
"scaled_energy","bbs_rtrg_10_7",20,1988,-0.0283267726130091,-0.0304583883177674,-0.0257154835166449,5
"scaled_energy","bbs_rtrg_10_7",21,1989,-0.02758710962449,-0.0295668807811092,-0.0251345074377799,5
"scaled_energy","bbs_rtrg_10_7",22,1990,-0.0263373513064436,-0.0281402838802447,-0.0241339706665781,5
"scaled_energy","bbs_rtrg_10_7",23,1991,-0.024663324089985,-0.0264961251493348,-0.0227099816886736,5
"scaled_energy","bbs_rtrg_10_7",24,1992,-0.0226667278520411,-0.0245132676385247,-0.020887814438838,5
"scaled_energy","bbs_rtrg_10_7",25,1993,-0.0204612239215846,-0.0223718303366201,-0.0185980748854324,5
"scaled_energy","bbs_rtrg_10_7",26,1994,-0.0181680213099642,-0.0201525205667114,-0.0162503445082973,5
"scaled_energy","bbs_rtrg_10_7",27,1995,-0.0159110799659835,-0.0181775638865274,-0.0138321334351556,5
"scaled_energy","bbs_rtrg_10_7",28,1996,-0.0138120874084827,-0.0162210882321516,-0.0114467220036173,5
"scaled_energy","bbs_rtrg_10_7",29,1998,-0.0223763470363974,-0.0275841887146623,-0.0169565658575681,5
"scaled_energy","bbs_rtrg_10_7",30,1999,-0.00944250067663734,-0.0123811905276177,-0.00663516815172673,5
"scaled_energy","bbs_rtrg_10_7",31,2000,-0.00880644667575491,-0.0117905324962802,-0.00592473064712427,5
"scaled_energy","bbs_rtrg_10_7",32,2001,-0.00865282694563526,-0.011558863343679,-0.00579735348175695,5
"scaled_energy","bbs_rtrg_10_7",33,2002,-0.00899836705299757,-0.0116170236991789,-0.00639610845684626,5
"scaled_energy","bbs_rtrg_10_7",34,2003,-0.00983373109163808,-0.0123097407630802,-0.00753507484250892,5
"scaled_energy","bbs_rtrg_10_7",35,2004,-0.0111237319768256,-0.0132428165755579,-0.00901575058926195,5
"scaled_energy","bbs_rtrg_10_7",36,2006,-0.0274410441808757,-0.0308838467411554,-0.0235506534952601,5
"scaled_energy","bbs_rtrg_10_7",37,2007,-0.0171335395250132,-0.0189987912443415,-0.0148643316776119,5
"scaled_energy","bbs_rtrg_10_7",38,2009,-0.0414415898510119,-0.0460575702984334,-0.035771384268454,5
"scaled_energy","bbs_rtrg_10_7",39,2010,-0.0248902638952373,-0.0277442725942137,-0.0213096310789947,5
"scaled_energy","bbs_rtrg_10_7",40,2011,-0.0274851608232004,-0.0306414266713975,-0.0234327635665524,5
"scaled_energy","bbs_rtrg_10_7",41,2012,-0.0299059372484056,-0.0333730012604763,-0.025477389656773,5
"scaled_energy","bbs_rtrg_10_7",42,2013,-0.0320491947351118,-0.0358749197353813,-0.0272699055400365,5
"scaled_energy","bbs_rtrg_10_7",43,2014,-0.0338336536255659,-0.0379607139704305,-0.0287707461786078,5
"scaled_energy","bbs_rtrg_10_7",44,2015,-0.0352070187077236,-0.0395610057497084,-0.0299312065937131,5
"scaled_energy","bbs_rtrg_10_7",45,2016,-0.0361529526392902,-0.0406713541639803,-0.0307335878436997,5
"scaled_energy","bbs_rtrg_10_7",46,2017,-0.0366981994843113,-0.0413284444631948,-0.0311975648057813,5
"scaled_energy","bbs_rtrg_10_7",47,2018,-0.0369199032583914,-0.0415951638083869,-0.0313866939888621,5
"abundance","bbs_rtrg_10_76",2,1970,0.0102196469376649,0.00465317807045443,0.0160630301573913,5
"abundance","bbs_rtrg_10_76",3,1971,0.00986838566914706,0.00436835652740993,0.015646429229031,5
"abundance","bbs_rtrg_10_76",4,1972,0.00902173006126212,0.00368018843869595,0.0146417013084618,5
"abundance","bbs_rtrg_10_76",5,1975,0.0162535164064863,0.00166334834596938,0.0316798423034481,5
"abundance","bbs_rtrg_10_76",6,1979,-0.0230997516140813,-0.0361647514663522,-0.00959359490062296,5
"abundance","bbs_rtrg_10_76",7,1980,-0.0163768033014426,-0.0186774946219521,-0.0134811190061811,5
"abundance","bbs_rtrg_10_76",8,1981,-0.020971166425781,-0.0232053947267396,-0.0180158500907854,5
"abundance","bbs_rtrg_10_76",9,1982,-0.025337237104508,-0.0281210341286428,-0.0224871499593612,5
"abundance","bbs_rtrg_10_76",10,1983,-0.0292192845405179,-0.0325597650548112,-0.02632075510361,5
"abundance","bbs_rtrg_10_76",11,1984,-0.0323944610088109,-0.0360760388710752,-0.0289937022957599,5
"abundance","bbs_rtrg_10_76",12,1988,-0.134766032729049,-0.149217521209587,-0.121483211908834,5
"abundance","bbs_rtrg_10_76",13,1989,-0.0335511671712525,-0.0375032841988243,-0.0304846718872976,5
"abundance","bbs_rtrg_10_76",14,1990,-0.03073522367112,-0.0342317265773715,-0.0280288172750225,5
"abundance","bbs_rtrg_10_76",15,1991,-0.0270190493535294,-0.0301057689129831,-0.0245883549783234,5
"abundance","bbs_rtrg_10_76",16,1992,-0.0225261689349561,-0.0257106404572485,-0.0204600452610458,5
"abundance","bbs_rtrg_10_76",17,1993,-0.0174123606775427,-0.0206271863126199,-0.0149779544840916,5
"abundance","bbs_rtrg_10_76",18,1994,-0.0118587708446367,-0.0151414715126094,-0.00896480505867822,5
"abundance","bbs_rtrg_10_76",19,1995,-0.00606386018797037,-0.00926332506691956,-0.00289841992150868,5
"abundance","bbs_rtrg_10_76",20,1996,-0.000234362293421896,-0.00349404338319283,0.00324304868493223,5
"abundance","bbs_rtrg_10_76",21,1997,0.00542445198117146,0.00160811832128523,0.00928982367752012,5
"abundance","bbs_rtrg_10_76",22,1998,0.0107187884500999,0.00667622027316403,0.0149007866757823,5
"abundance","bbs_rtrg_10_76",23,1999,0.0154761000184389,0.0111832484039231,0.0199383360000848,5
"abundance","bbs_rtrg_10_76",24,2000,0.0195540225163961,0.0151706001505178,0.0241331758713937,5
"abundance","bbs_rtrg_10_76",25,2001,0.0228478714708452,0.0185724771062482,0.026994516280409,5
"abundance","bbs_rtrg_10_76",26,2002,0.0252961481415843,0.0214344806685978,0.0288639378292848,5
"abundance","bbs_rtrg_10_76",27,2003,0.0268836216821684,0.023542156651738,0.030314577316845,5
"abundance","bbs_rtrg_10_76",28,2004,0.0276417261957207,0.0246590189191229,0.0312023186672139,5
"abundance","bbs_rtrg_10_76",29,2005,0.0276462142699602,0.0246319895876747,0.031295070549761,5
"abundance","bbs_rtrg_10_76",30,2006,0.0270122137539924,0.0237054757016465,0.0308587642207323,5
"abundance","bbs_rtrg_10_76",31,2007,0.0258870129708856,0.0219970322190675,0.0300304492133013,5
"abundance","bbs_rtrg_10_76",32,2008,0.0244410271481353,0.0199162077015171,0.0290552045042154,5
"abundance","bbs_rtrg_10_76",33,2009,0.0228574608476234,0.0177576243797673,0.0283817714249701,5
"abundance","bbs_rtrg_10_76",34,2016,0.136679270520225,0.0802573176191779,0.198832821978814,5
"scaled_energy","bbs_rtrg_10_76",2,1970,0.013552048567216,0.00656094949330903,0.0193454111367212,5
"scaled_energy","bbs_rtrg_10_76",3,1971,0.0132031863954073,0.00627678734469525,0.018931262139656,5
"scaled_energy","bbs_rtrg_10_76",4,1972,0.0123600078200019,0.00559036196874572,0.0179350117410968,5
"scaled_energy","bbs_rtrg_10_76",5,1975,0.026384606011955,0.00789445575176682,0.0416310616788019,5
"scaled_energy","bbs_rtrg_10_76",6,1979,-0.0103490746292521,-0.0267319166006515,0.00217016016790637,5
"scaled_energy","bbs_rtrg_10_76",7,1980,-0.0133079676078079,-0.0162368158373721,-0.0111692213249494,5
"scaled_energy","bbs_rtrg_10_76",8,1981,-0.0179943162143498,-0.0206996220090167,-0.015479876946409,5
"scaled_energy","bbs_rtrg_10_76",9,1982,-0.0224647557227999,-0.0249549137379043,-0.01946465421964,5
"scaled_energy","bbs_rtrg_10_76",10,1983,-0.0264597212399476,-0.0291604068319867,-0.0230705339321946,5
"scaled_energy","bbs_rtrg_10_76",11,1984,-0.0297503203506414,-0.0328728811728422,-0.025917682294979,5
"scaled_energy","bbs_rtrg_10_76",12,1988,-0.126098567405279,-0.139457749105029,-0.110302144721567,5
"scaled_energy","bbs_rtrg_10_76",13,1989,-0.031307602596912,-0.0347675209600428,-0.0270776201600014,5
"scaled_energy","bbs_rtrg_10_76",14,1990,-0.0285093772430282,-0.0316516555416694,-0.0244857158082881,5
"scaled_energy","bbs_rtrg_10_76",15,1991,-0.0247640931944208,-0.027438070278293,-0.0212794472670985,5
"scaled_energy","bbs_rtrg_10_76",16,1992,-0.0201792762154433,-0.0226405675608925,-0.0172792999683991,5
"scaled_energy","bbs_rtrg_10_76",17,1993,-0.0148955152899891,-0.0173171737491685,-0.0122114875359247,5
"scaled_energy","bbs_rtrg_10_76",18,1994,-0.00908031372049106,-0.0114333243539387,-0.00617525943415646,5
"scaled_energy","bbs_rtrg_10_76",19,1995,-0.00292083776813654,-0.00577244875123214,8.40408565354287e-05,5
"scaled_energy","bbs_rtrg_10_76",20,1996,0.00338430505828433,6.86677336309366e-05,0.00679785394504575,5
"scaled_energy","bbs_rtrg_10_76",21,1997,0.0096340289840943,0.00596862384704001,0.0130943775585635,5
"scaled_energy","bbs_rtrg_10_76",22,1998,0.0156341362306878,0.0117542259063829,0.0193240282821918,5
"scaled_energy","bbs_rtrg_10_76",23,1999,0.0212066461357506,0.0172586204257264,0.0250244700198121,5
"scaled_energy","bbs_rtrg_10_76",24,2000,0.0261985706944291,0.0221378650341034,0.0301052269046688,5
"scaled_energy","bbs_rtrg_10_76",25,2001,0.0304895883566389,0.0265092801254065,0.0345667719466309,5
"scaled_energy","bbs_rtrg_10_76",26,2002,0.0339980925591255,0.0301860079361667,0.0378989165814253,5
"scaled_energy","bbs_rtrg_10_76",27,2003,0.0366851757897913,0.0329511318755059,0.0401575787623682,5
"scaled_energy","bbs_rtrg_10_76",28,2004,0.0385562470765552,0.0349545404557515,0.042203037002764,5
"scaled_energy","bbs_rtrg_10_76",29,2005,0.0396601542263337,0.0360191390622012,0.0434653679994515,5
"scaled_energy","bbs_rtrg_10_76",30,2006,0.040085868704114,0.0362859177613707,0.0441780648604961,5
"scaled_energy","bbs_rtrg_10_76",31,2007,0.0399569650562048,0.0354071848982307,0.0439435385370368,5
"scaled_energy","bbs_rtrg_10_76",32,2008,0.0394242649078632,0.0343768279338404,0.0438586283871549,5
"scaled_energy","bbs_rtrg_10_76",33,2009,0.0386571009969438,0.0333748916138331,0.0439056867002621,5
"scaled_energy","bbs_rtrg_10_76",34,2016,0.283429563525442,0.22566712717712,0.339518967827657,5
"abundance","bbs_rtrg_10_93",2,1987,-0.109782883583363,-0.135913753823508,-0.0810486634719618,5
"abundance","bbs_rtrg_10_93",3,1988,-0.101922498452282,-0.127290707669171,-0.0754098813295577,5
"abundance","bbs_rtrg_10_93",4,1990,-0.137402293913988,-0.175525493786267,-0.0994716315863812,5
"abundance","bbs_rtrg_10_93",5,1991,-0.0220780098585288,-0.0359408027353417,-0.00599627656297352,5
"abundance","bbs_rtrg_10_93",6,1992,0.0183794559228122,0.00604839759865406,0.0338131765482346,5
"abundance","bbs_rtrg_10_93",7,1993,0.0574998532883884,0.0404693301251363,0.0729566652931342,5
"abundance","bbs_rtrg_10_93",8,1994,0.089311000623632,0.0685626885962687,0.111110306852371,5
"abundance","bbs_rtrg_10_93",9,1995,0.109304653666881,0.0882822474317496,0.133481822941316,5
"abundance","bbs_rtrg_10_93",10,1996,0.115623063454083,0.0968269155720665,0.136036078532353,5
"abundance","bbs_rtrg_10_93",11,1998,0.214068033776639,0.18100455449404,0.242601592675531,5
"abundance","bbs_rtrg_10_93",12,2000,0.121281313079924,0.0857124218110488,0.151893715908451,5
"abundance","bbs_rtrg_10_93",13,2001,0.0206714463070574,0.00263080284963809,0.0398017029533834,5
"abundance","bbs_rtrg_10_93",14,2002,-0.00145080515383845,-0.0201545736448076,0.0182271760686016,5
"abundance","bbs_rtrg_10_93",15,2004,-0.0404253628244682,-0.0737954521967997,-0.00817173044883381,5
"abundance","bbs_rtrg_10_93",16,2005,-0.023720294164906,-0.0342525970705127,-0.0121464181886443,5
"abundance","bbs_rtrg_10_93",17,2007,-0.0281224425104459,-0.0560748106331796,0.00219774900467944,5
"abundance","bbs_rtrg_10_93",18,2009,0.00311746071706286,-0.0462894649267352,0.0581751018850608,5
"abundance","bbs_rtrg_10_93",19,2010,0.00797689926161007,-0.0211617400818906,0.0395531014289368,5
"scaled_energy","bbs_rtrg_10_93",2,1987,-0.0877238486308808,-0.114455255218841,-0.061538812613899,5
"scaled_energy","bbs_rtrg_10_93",3,1988,-0.0816159420641158,-0.107619064748443,-0.0568280064666471,5
"scaled_energy","bbs_rtrg_10_93",4,1990,-0.113127420859396,-0.153215793555253,-0.076696927759875,5
"scaled_energy","bbs_rtrg_10_93",5,1991,-0.0217704094527349,-0.0372732453794114,-0.0101558223717805,5
"scaled_energy","bbs_rtrg_10_93",6,1992,0.00731911177294549,-0.00618273793436219,0.0188029799994614,5
"scaled_energy","bbs_rtrg_10_93",7,1993,0.034354331705196,0.0195691006106114,0.0521711968982126,5
"scaled_energy","bbs_rtrg_10_93",8,1994,0.0550093069297661,0.036892525565148,0.0751948469806445,5
"scaled_energy","bbs_rtrg_10_93",9,1995,0.0663739729458372,0.0477766553397777,0.0870665429271672,5
"scaled_energy","bbs_rtrg_10_93",10,1996,0.0676924352487027,0.0517084198607767,0.0865714573652989,5
"scaled_energy","bbs_rtrg_10_93",11,1998,0.111139406098759,0.0857543709593577,0.142597535581939,5
"scaled_energy","bbs_rtrg_10_93",12,2000,0.0442203304269928,0.019471757460302,0.0759140020461819,5
"scaled_energy","bbs_rtrg_10_93",13,2001,-0.00352723364130014,-0.0210910583913644,0.0139430972435712,5
"scaled_energy","bbs_rtrg_10_93",14,2002,-0.0163215090371147,-0.034212529806593,0.00028026286443728,5
"scaled_energy","bbs_rtrg_10_93",15,2004,-0.0456170576574393,-0.0727321052343643,-0.0177083391695246,5
"scaled_energy","bbs_rtrg_10_93",16,2005,-0.0167988189130736,-0.0290562872100019,-0.00441755730746346,5
"scaled_energy","bbs_rtrg_10_93",17,2007,-0.00191581987183373,-0.0382346600711832,0.0312687598411036,5
"scaled_energy","bbs_rtrg_10_93",18,2009,0.0386610188519833,-0.0147494424318388,0.0926529179196299,5
"scaled_energy","bbs_rtrg_10_93",19,2010,0.0266082667160321,-0.00383073260409385,0.0562477882150945,5
"abundance","bbs_rtrg_100_45",2,1978,-0.0639285117483072,-0.214166931280781,0.0747088157300457,5
"abundance","bbs_rtrg_100_45",3,2002,-0.364062613440205,-0.457139489682511,-0.241897903057964,5
"abundance","bbs_rtrg_100_45",4,2005,0.36775426861963,0.253577925523369,0.530296101587516,5
"abundance","bbs_rtrg_100_45",5,2006,0.0819975259564647,0.0494580973232368,0.116062212056816,5
"abundance","bbs_rtrg_100_45",6,2007,0.0483547309135069,0.0243357532229835,0.0742447821976365,5
"abundance","bbs_rtrg_100_45",7,2008,0.00868476065378625,-0.0117074660982358,0.0292369892137299,5
"abundance","bbs_rtrg_100_45",8,2009,-0.0300890740100463,-0.0490238163081698,-0.0123088376347797,5
"abundance","bbs_rtrg_100_45",9,2011,-0.137756484781295,-0.186567843514807,-0.088994588289644,5
"abundance","bbs_rtrg_100_45",10,2012,-0.0904755583098385,-0.123441566004666,-0.0598752188935429,5
"scaled_energy","bbs_rtrg_100_45",2,1978,-0.0680653197220345,-0.181000057966334,0.0628849146908464,5
"scaled_energy","bbs_rtrg_100_45",3,2002,-0.525099560187502,-0.597731097729989,-0.422023583739058,5
"scaled_energy","bbs_rtrg_100_45",4,2005,0.614755042964366,0.415470574707166,0.798060941760471,5
"scaled_energy","bbs_rtrg_100_45",5,2006,0.153156242919657,0.115164442083404,0.191269955048145,5
"scaled_energy","bbs_rtrg_100_45",6,2007,0.116070721771325,0.0850324147991165,0.144624723854406,5
"scaled_energy","bbs_rtrg_100_45",7,2008,0.0687300819642819,0.04646761246774,0.0923493687991747,5
"scaled_energy","bbs_rtrg_100_45",8,2009,0.0203435112206335,0.00151985673935911,0.0444162981253462,5
"scaled_energy","bbs_rtrg_100_45",9,2011,-0.0643291601752681,-0.121227663656451,-0.00851195896810992,5
"scaled_energy","bbs_rtrg_100_45",10,2012,-0.0574984102279252,-0.0951649290689523,-0.0218636086097334,5
"abundance","bbs_rtrg_101_3",2,1993,-0.00650700062112976,-0.00950603122985264,-0.00357379387539772,5
"abundance","bbs_rtrg_101_3",3,1994,-0.00650704119635219,-0.00949883777836691,-0.00358051396520942,5
"abundance","bbs_rtrg_101_3",4,1996,-0.0129678234671031,-0.0188634122681437,-0.0071794873032889,5
"abundance","bbs_rtrg_101_3",5,1997,-0.00650366522060326,-0.00944610069510251,-0.0036085862214851,5
"abundance","bbs_rtrg_101_3",6,2013,-0.0985970886083473,-0.141373176204782,-0.0554134667657201,5
"abundance","bbs_rtrg_101_3",7,2014,-0.00646709270449738,-0.00954713296864382,-0.00342004781365299,5
"abundance","bbs_rtrg_101_3",8,2015,-0.00646658171569783,-0.00953721598401247,-0.00340656951329363,5
"abundance","bbs_rtrg_101_3",9,2016,-0.0064670724006196,-0.00951194417766537,-0.00340549785837797,5
"abundance","bbs_rtrg_101_3",10,2017,-0.00646799308292008,-0.00948364602277669,-0.00341148664136081,5
"abundance","bbs_rtrg_101_3",11,2018,-0.00646862905598645,-0.00946652730415631,-0.00341670254051822,5
"scaled_energy","bbs_rtrg_101_3",2,1993,-0.007231723969626,-0.00987934991167283,-0.00429427469798909,5
"scaled_energy","bbs_rtrg_101_3",3,1994,-0.00723190523265538,-0.00988468362123947,-0.00430026301040146,5
"scaled_energy","bbs_rtrg_101_3",4,1996,-0.014411274044319,-0.0196971804396551,-0.00862996740002341,5
